eventid,iyear,imonth,iday,country_txt,city,attacktype1_txt,targtype1_txt,gname,weaptype1_txt
201401280061,2014,1,28,India,Chapagedda,Bombing/Explosion,Business,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201401280062,2014,1,28,India,Chapagedda,Bombing/Explosion,Business,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201401280063,2014,1,28,India,Chapagedda,Bombing/Explosion,Business,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201401290030,2014,1,29,India,Puducherry,Bombing/Explosion,Government (General),Tamil Nadu Liberation Army,Explosives/Bombs/Dynamite
201401290052,2014,1,29,India,Sonitpur district,Armed Assault,Private Citizens & Property,National Liberation Council of Taniland,Firearms
201401300013,2014,1,30,India,Gasuapara,Hostage Taking (Kidnapping),Government (General),Garo National Liberation Army,Firearms
201401300018,2014,1,30,India,Sopore,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,Firearms
201402010052,2014,2,1,India,Nongolpara,Hostage Taking (Kidnapping),Private Citizens & Property,Achik National Liberation Army (ANLA),Unknown
201402010062,2014,2,1,India,Boncherra,Facility/Infrastructure Attack,Private Citizens & Property,United Democratic Liberation Army (UDLA),Unknown
201402010078,2014,2,1,India,Pedaarlagudem,Facility/Infrastructure Attack,Telecommunication,Communist Party of India - Maoist (CPI-Maoist),Incendiary
201402020048,2014,2,2,India,Kadhaikhodra,Bombing/Explosion,Police,Maoists,Explosives/Bombs/Dynamite
201402020066,2014,2,2,India,Sarkubandha,Hostage Taking (Kidnapping),Government (Diplomatic),Communist Party of India - Maoist (CPI-Maoist),Melee
201402020069,2014,2,2,India,Giridih district,Assassination,Private Citizens & Property,Maoists,Firearms
201402030085,2014,2,3,India,West Garo Hills district,Hostage Taking (Kidnapping),Private Citizens & Property,Achik National Volunteer Council-B (ANVC-B),Firearms
201402040015,2014,2,2,India,Sasatgre,Hostage Taking (Kidnapping),Business,Achik National Volunteer Council-B (ANVC-B),Firearms
201402040019,2014,2,3,India,Wageasi,Hostage Taking (Kidnapping),Private Citizens & Property,Achik National Liberation Army (ANLA),Unknown
201402040020,2014,2,4,India,Ramgarh district,Facility/Infrastructure Attack,Private Citizens & Property,Maoists,Firearms
201402070020,2014,2,7,India,Koirengei,Assassination,Government (General),Unknown,Firearms
201402070036,2014,2,7,India,Chirodih,Armed Assault,Business,Communist Party of India - Maoist (CPI-Maoist),Incendiary
201402070037,2014,2,7,India,Sudikona,Armed Assault,Business,Communist Party of India - Maoist (CPI-Maoist),Incendiary
201402070066,2014,2,7,India,Kadrukhuta,Bombing/Explosion,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201402080015,2014,2,8,India,Mohanpur Misroliya,Facility/Infrastructure Attack,Business,Maoists,Incendiary
201402080027,2014,2,8,India,Grihang,Bombing/Explosion,Military,People's Liberation Army (India),Explosives/Bombs/Dynamite
201402090022,2014,2,9,India,Lakhipur,Armed Assault,Military,Garo National Liberation Army,Firearms
201402090042,2014,2,9,India,Bodhrajpada,Bombing/Explosion,Police,Maoists,Explosives/Bombs/Dynamite
201402090060,2014,2,9,India,Madurai,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201402090067,2014,2,9,India,Allahabad,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite
201402100038,2014,2,10,India,Imphal,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite
201402100039,2014,2,10,India,Barwadih,Bombing/Explosion,Police,Maoists,Explosives/Bombs/Dynamite
201402100066,2014,2,10,India,Rongdotchi,Assassination,Government (General),Garo National Liberation Army,Firearms
201402110013,2014,2,11,India,Williamnagar,Bombing/Explosion,Business,Garo National Liberation Army,Explosives/Bombs/Dynamite
201402120019,2014,2,11,India,Uthangudi,Bombing/Explosion,Business,Tamil Nadu Liberation Army,Explosives/Bombs/Dynamite
201402140016,2014,2,14,India,West Garo Hills district,Hostage Taking (Kidnapping),Private Citizens & Property,Garo National Liberation Army,Firearms
201402140026,2014,2,14,India,Sumandi,Hostage Taking (Kidnapping),Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Unknown
201402150026,2014,2,15,India,Madurai,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201402160029,2014,2,16,India,Wangoi,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201402160032,2014,2,16,India,Mahur,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite
201402160042,2014,2,16,India,Kurshipar,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Incendiary
201402160048,2014,2,16,India,Imphal West district,Armed Assault,Journalists & Media,Unknown,Firearms
201402170011,2014,2,17,India,Madurai,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary
201402180043,2014,2,18,India,Mandu,Hostage Taking (Kidnapping),Business,Maoists,Firearms
201402180049,2014,2,18,India,Khadgaon,Bombing/Explosion,Unknown,Maoists,Explosives/Bombs/Dynamite
201402190038,2014,2,19,India,Imphal,Bombing/Explosion,Government (General),Manipur Naga People's Army (MNPA),Explosives/Bombs/Dynamite
201402190102,2014,2,19,India,Manewara,Hostage Taking (Kidnapping),Private Citizens & Property,Maoists,Firearms
201402200050,2014,2,20,India,Aizawl,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201402210002,2014,2,21,India,Puri,Armed Assault,Government (General),Unknown,Firearms
201402210006,2014,2,21,India,Sopore,Armed Assault,Private Citizens & Property,Unknown,Firearms
201402220013,2014,2,22,India,Imphal,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite
201402220040,2014,2,22,India,Amas,Armed Assault,Police,Communist Party of India - Maoist (CPI-Maoist),Firearms
201402240017,2014,2,24,India,Andro,Assassination,Government (General),Unknown,Explosives/Bombs/Dynamite
201402240020,2014,2,24,India,Gasbari,Bombing/Explosion,Private Citizens & Property,National Democratic Front of Bodoland (NDFB),Explosives/Bombs/Dynamite
201402240063,2014,2,24,India,Darpora,Armed Assault,Military,Unknown,Firearms
201402250015,2014,2,25,India,Khengjang,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite
201402250016,2014,2,25,India,Imphal,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite
201402260036,2014,2,26,India,Vishakhapatnam,Unknown,Government (General),Maoists,Unknown
201402270018,2014,2,27,India,Hazaribagh,Hostage Taking (Kidnapping),Business,People's Liberation Front of India,Melee
201402270019,2014,2,27,India,Chennai,Armed Assault,Private Citizens & Property,Unknown,Incendiary
201402280003,2014,2,28,India,Langthabal Kunja,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite
201402280038,2014,2,28,India,Kuakonda,Bombing/Explosion,Police,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201403010064,2014,3,1,India,Kuthegaon,Hostage Taking (Kidnapping),Private Citizens & Property,Maoists,Melee
201403010075,2014,3,1,India,Simdega district,Armed Assault,Private Citizens & Property,Maoists,Firearms
201403020057,2014,3,2,India,Hedri,Armed Assault,Police,Maoists,Explosives/Bombs/Dynamite
201403020073,2014,3,2,India,Mazbat,Unknown,Military,National Democratic Front of Bodoland (NDFB),Unknown
201403030051,2014,3,3,India,Pulwama,Armed Assault,Police,Hizbul Mujahideen (HM),Firearms
201403030053,2014,3,3,India,Pampore,Armed Assault,Police,Unknown,Melee
201403030067,2014,3,3,India,Langthabal,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201403030078,2014,3,3,India,Somrei,Hostage Taking (Kidnapping),Business,Unknown,Unknown
201403060047,2014,3,6,India,Itanagar,Hostage Taking (Kidnapping),Government (General),Unknown,Unknown
201403080055,2014,3,8,India,Kushipora,Assassination,Military,Jaish-e-Mohammad (JeM),Explosives/Bombs/Dynamite
201403080056,2014,3,8,India,Dogri Pora,Armed Assault,Government (General),Hizbul Mujahideen (HM),Firearms
201403080117,2014,3,8,India,Barhi,Assassination,Private Citizens & Property,People's Liberation Front of India,Firearms
201403090051,2014,3,9,India,Tupul,Armed Assault,Police,Zeliangrong United Front,Firearms
201403100040,2014,3,10,India,Tral,Armed Assault,Police,Unknown,Explosives/Bombs/Dynamite
201403100059,2014,3,10,India,Managiri,Bombing/Explosion,Government (General),Tamil Nadu Liberation Army,Explosives/Bombs/Dynamite
201403100072,2014,3,10,India,Jorasimar,Unknown,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Unknown
201403110056,2014,3,11,India,Sukma,Bombing/Explosion,Police,People's Liberation Army (India),Explosives/Bombs/Dynamite
201403110057,2014,3,11,India,Sita,Bombing/Explosion,Military,People's Liberation Army (India),Explosives/Bombs/Dynamite
201403110077,2014,3,11,India,Khurai,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201403110098,2014,3,10,India,Tummala,Hostage Taking (Kidnapping),Private Citizens & Property,Maoists,Firearms
201403120076,2014,3,12,India,Moirang,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite
201403130068,2014,3,13,India,Pratappur,Bombing/Explosion,Unknown,Maoists,Explosives/Bombs/Dynamite
201403130074,2014,3,13,India,Navinagar,Hostage Taking (Kidnapping),Business,Maoists,Incendiary
201403130079,2014,3,13,India,Palamau district,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite
201403130093,2014,3,13,India,Kulnung Khunou,Hostage Taking (Kidnapping),Business,United Tribal Liberation Army (UTLA),Unknown
201403140042,2014,3,14,India,Agarpara,Assassination,Private Citizens & Property,Unknown,Firearms
201403140055,2014,3,14,India,Madurai,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite
201403180037,2014,3,14,India,Ahiapur,Hostage Taking (Barricade Incident),Business,Maoists,Explosives/Bombs/Dynamite
201403180038,2014,3,14,India,Bochahan,Armed Assault,Government (General),Maoists,Explosives/Bombs/Dynamite
201403180048,2014,3,18,India,Unknown,Hostage Taking (Kidnapping),Business,Maoists,Unknown
201403180049,2014,3,18,India,Badlapur,Assassination,Private Citizens & Property,Unknown,Firearms
201403200048,2014,3,20,India,Giridih district,Bombing/Explosion,Unknown,Maoists,Explosives/Bombs/Dynamite
201403210052,2014,3,21,India,Navakaniya,Hostage Taking (Barricade Incident),Educational Institution,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201403210053,2014,3,21,India,Bandgaon,Assassination,Government (General),People's Liberation Front of India,Firearms
201403210066,2014,3,23,India,Jhargram,Bombing/Explosion,Unknown,Maoists,Explosives/Bombs/Dynamite
201403210085,2014,3,21,India,Khunti,Armed Assault,Police,Communist Party of India - Maoist (CPI-Maoist),Firearms
201403210096,2014,3,21,India,Nekhavaya,Facility/Infrastructure Attack,Business,Communist Party of India - Maoist (CPI-Maoist),Incendiary
201403240079,2014,3,24,India,Tral,Armed Assault,Military,Unknown,Firearms
201403250026,2014,3,25,India,Murhu,Bombing/Explosion,Police,People's Liberation Front of India,Explosives/Bombs/Dynamite
201403250068,2014,3,25,India,Mazbat,Armed Assault,Police,National Democratic Front of Bodoland (NDFB),Firearms
201403260025,2014,3,26,India,Maheshduba,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite
201403260026,2014,3,27,India,Naudeeha Bazaar,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite
201403260027,2014,3,26,India,Dhurki,Armed Assault,Police,Maoists,Firearms
201403270021,2014,3,27,India,Majhowlia,Bombing/Explosion,Telecommunication,Maoists,Explosives/Bombs/Dynamite
201403270022,2014,3,27,India,Dumaria,Bombing/Explosion,Telecommunication,Maoists,Explosives/Bombs/Dynamite
201403270023,2014,3,27,India,Unknown,Bombing/Explosion,Transportation,Maoists,Explosives/Bombs/Dynamite
201403280001,2014,3,28,India,Kathua district,Hijacking,Private Citizens & Property,Lashkar-e-Taiba (LeT),Firearms
201403280002,2014,3,28,India,Kathua,Armed Assault,Military,Lashkar-e-Taiba (LeT),Firearms
201403280021,2014,3,28,India,Malkangiri district,Bombing/Explosion,Military,Maoists,Explosives/Bombs/Dynamite
201403280022,2014,3,28,India,Kirandul,Armed Assault,Business,Maoists,Firearms
201403280027,2014,3,28,India,Dhabatar,Hostage Taking (Kidnapping),Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Melee
201403290032,2014,3,29,India,Bemina,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite
201403290036,2014,3,29,India,Kakapora,Armed Assault,Police,Hizbul Mujahideen (HM),Firearms
201403290037,2014,3,29,India,Palhalan,Armed Assault,Military,Unknown,Firearms
201403290052,2014,3,29,India,Churachandpur,Armed Assault,Military,Zomi Revolutionary Army (ZRA),Firearms
201403290061,2014,3,29,India,South Garo Hills district,Armed Assault,Unknown,Unknown,Firearms
201403290062,2014,3,29,India,Dantewada district,Facility/Infrastructure Attack,Transportation,Maoists,Unknown
201403310072,2014,3,31,India,Rongrikkimgre,Hostage Taking (Kidnapping),Business,Garo National Liberation Army,Firearms
201404010046,2014,4,1,India,Williamnagar,Bombing/Explosion,Transportation,Achik National Volunteer Council-B (ANVC-B),Explosives/Bombs/Dynamite
201404010083,2014,4,1,India,Jhargram,Armed Assault,Police,Maoists,Firearms
201404010086,2014,4,1,India,Gasuapara,Hostage Taking (Kidnapping),Business,A'chik Songna An'pachakgipa Kotok (ASAK),Firearms
201404010088,2014,4,1,India,Litan,Hostage Taking (Kidnapping),Violent Political Party,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Unknown
201404010089,2014,4,1,India,Kondagaon district,Bombing/Explosion,Unknown,Maoists,Explosives/Bombs/Dynamite
201404020048,2014,4,2,India,Gundijora,Bombing/Explosion,Police,Maoists,Explosives/Bombs/Dynamite
201404020049,2014,4,2,India,Baleguda,Hostage Taking (Kidnapping),Private Citizens & Property,Maoists,Firearms
201404020050,2014,4,2,India,East Garo Hills district,Facility/Infrastructure Attack,Business,Achik National Volunteer Council-B (ANVC-B),Firearms
201404020053,2014,4,2,India,Ukhrul,Hostage Taking (Kidnapping),Violent Political Party,Unknown,Firearms
201404020055,2014,4,2,India,Daundih,Bombing/Explosion,Government (General),Maoists,Explosives/Bombs/Dynamite
201404020073,2014,4,2,India,Barabadha,Armed Assault,Business,National Santhali Liberation Army (NSlA),Firearms
201404020089,2014,4,2,India,Latehar district,Armed Assault,Private Citizens & Property,Maoists,Melee
201404040059,2014,4,4,India,Ukhrul,Facility/Infrastructure Attack,Violent Political Party,Unknown,Firearms
201404040071,2014,4,4,India,Gaya district,Bombing/Explosion,Unknown,Maoists,Explosives/Bombs/Dynamite
201404060047,2014,4,6,India,Pulwama,Assassination,Business,Unknown,Firearms
201404060048,2014,4,6,India,Malkangiri district,Bombing/Explosion,Military,Maoists,Explosives/Bombs/Dynamite
201404060060,2014,4,7,India,Nambol,Bombing/Explosion,Educational Institution,Unknown,Explosives/Bombs/Dynamite
201404070051,2014,4,7,India,Chintagufa,Armed Assault,Police,Communist Party of India - Maoist (CPI-Maoist),Firearms
201404070081,2014,4,7,India,Aurangabad district,Bombing/Explosion,Unknown,Maoists,Explosives/Bombs/Dynamite
201404070083,2014,4,7,India,Ambabhona,Facility/Infrastructure Attack,Business,Maoists,Incendiary
201404070085,2014,4,7,India,Kothi,Bombing/Explosion,Unknown,Maoists,Explosives/Bombs/Dynamite
201404070086,2014,4,7,India,Malkangiri district,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite
201404080050,2014,4,8,India,Anantnag,Armed Assault,Police,Hizbul Mujahideen (HM),Firearms
201404080056,2014,4,8,India,Aurangabad district,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite
201404080057,2014,4,8,India,Signu,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite
201404080069,2014,4,8,India,Kothi,Armed Assault,Private Citizens & Property,Maoists,Firearms
201404080071,2014,4,8,India,Dema,Bombing/Explosion,Military,Maoists,Explosives/Bombs/Dynamite
201404080073,2014,4,8,India,Dema,Bombing/Explosion,Military,Maoists,Explosives/Bombs/Dynamite
201404080081,2014,4,8,India,Jaggaiahpet,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite
201404080087,2014,4,8,India,Ambasaramunda,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201404090039,2014,4,9,India,Chintagufa,Armed Assault,Police,Maoists,Firearms
